question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Jogo da Memória,Difícil,7.906047107999257,1741,0.0107525,AC,1.2171907510000892,47,0,0,0,0,47
Caminho,Médio,2.749841363000087,1375,0.0060375,AC,0.28514267400169047,25,0,0,0,0,25
Placas de Carro,Médio,2.9330142279995925,1542,0.006217500000000001,AC,0.04753402399910556,31,0,0,0,0,31
Tempo de resposta,Difícil,3.0664233269999386,1674,0.00711,WA,0.02725786199880531,2,8,0,0,0,10
Avenida,Fácil,2.158180747001097,1230,0.003625,AC,0.041918838000128744,28,0,0,0,0,28
Dobradura,Fácil,1.645722636998471,1247,0.004305,AC,0.03360097900076653,10,0,0,0,0,10
Sinuca,Médio,1.9130519090012967,1251,0.00464,AC,0.09263623799961351,40,0,0,0,0,40
Família real,Médio,2.7132980480000697,1478,0.006445,WA,0.05126151399963419,2,13,0,0,0,15
Subsequência,Médio,1.8104378749994794,1259,0.0044475,AC,0.2926909930010879,51,0,0,0,0,51
Alfabeto alienígena,Fácil,1.3945909069989284,1482,0.004655,AC,0.13542616599988833,61,0,0,0,0,61
Campeonato_2018,Fácil,2.4825064830001793,1571,0.00564,AC,0.10164303199962887,48,0,0,0,0,48
Plano de Internet,Fácil,1.445508664000954,1232,0.0038425000000000004,AC,0.035808446000373806,10,0,0,0,0,10
Rodovia,Difícil,12.94011440199938,2481,0.020190000000000003,WA,2.2679236640015006,7,6,0,0,0,13
Figurinhas da copa,Fácil,1.6360201530005725,1430,0.004900000000000001,AC,0.028494465999756358,20,0,0,0,0,20
Meteoros,Fácil,2.6642163380001875,1600,0.0066500000000000005,WA,0.22412839199932932,0,10,0,0,0,10
Burocracia,Difícil,14.058433236001292,3011,0.0242275,RE,2.585933357000613,4,0,49,0,0,53
Pizza da OBI,Fácil,1.3512497739993705,1167,0.0037175000000000003,AC,0.045874212999478914,27,0,0,0,0,27
Chefe,Médio,4.6851619580011175,2232,0.0104425,AC,4.896956627999316,28,0,0,0,0,28
Vende-se,Fácil,1.887829667000915,1232,0.0044925,AC,0.27827518499907455,50,0,0,0,0,50
Plano de estacionamento,Difícil,2.3509355549995234,1348,0.005095000000000001,AC,0.45507262099999934,50,0,0,0,0,50
Tarzan,Médio,3.2758544690004783,1409,0.0060975000000000005,AC,0.2623126090002188,53,0,0,0,0,53
