question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
O Fugitivo,Fácil,7.237003720001667,1867,0.00082264,AC,0.0198671669932082,1,0,0,0,0,1
Rede Social,Médio,4.672129719998338,1397,0.00062282,AC,0.2991178469965234,30,0,0,0,0,30
Capital,Médio,7.717046284000389,1610,0.00070568,AC,0.0497941979992901,39,0,0,0,0,39
Cifra da Nlogônia,Médio,11.246761349000735,1779,0.00074868,AC,0.0398099180019926,20,0,0,0,0,20
Entrevistas de emprego,Médio,11.497872872991138,2329,0.00100168,TLE,15.0,23,0,0,6,0,29
Gangorra,Fácil,3.919495949987322,1364,0.00061232,AC,0.0710665759979747,50,0,0,0,0,50
Bondinho,Fácil,3.3704322459961986,1163,0.00052076,AC,0.0510558940004557,26,0,0,0,0,26
Postes,Fácil,4.359006678991136,1387,0.0006164199999999,AC,0.052607990000979,25,0,0,0,0,25
Pares de números,Médio,12.419782709999708,1520,0.00062972,AC,0.0493032609956571,31,0,0,0,0,31
Língua do P,Fácil,4.078074253993691,1276,0.00057058,AC,0.0401433920051204,22,0,0,0,0,22
Pirâmide_2018,Médio,16.11267259500164,1770,0.00071574,WA,0.0675771289970725,1,34,0,0,0,35
Distância entre amigos,Difícil,8.28905848901195,1602,0.00068976,WA,0.3590381459944183,1,29,0,0,0,30
Times_2016,Médio,8.863675945991417,1723,0.00074362,AC,0.6570909500005655,32,0,0,0,0,32
Jogo de par ou ímpar,Fácil,3.310046331011108,1337,0.0006026,AC,0.0305723939964082,16,0,0,0,0,16
Dona Minhoca_2021,Difícil,25.203089253999906,2153,0.00084242,TLE,15.0,0,19,0,10,0,29
Jogo de Pratos,Difícil,29.498318648999884,3041,0.00121832,WA,1.7396386960001564,23,50,0,0,0,73
Cadeado,Fácil,5.817481206000139,1793,0.0008066,AC,0.07178157699991061,33,0,0,0,0,33
Baldes,Difícil,110.71556676699993,5447,0.00177284,RE,0.6499538099999427,0,0,33,0,0,33
Cobra coral,Fácil,2.7148689870000453,1229,0.00055688,WA,0.060581649000141624,9,16,0,0,0,25
Letras,Médio,3.5934866850000162,1325,0.0005790799999999999,AC,0.911929076999968,64,0,0,0,0,64
Arquivos,Médio,17.695035217000168,1291,0.0005652400000000001,AC,0.30588811699999496,32,0,0,0,0,32
Bits,Difícil,15.527096396000161,1419,0.00060594,AC,0.16027565500007768,34,0,0,0,0,34
Código,Fácil,4.896971603999873,1253,0.00055748,AC,0.07746161099998972,28,0,0,0,0,28
Código_2017,Difícil,20.040361389000054,1851,0.00078432,TLE,15.0,13,1,0,13,0,27
Robô_2013,Médio,23.677978914999812,1820,0.00076016,AC,0.07925499199996011,30,0,0,0,0,30
Carrinho,Médio,33.132247605999964,1827,0.00074898,WA,0.20025224799996977,18,8,0,0,0,26
Basquete de robôs,Fácil,16.656994477999888,1312,0.00058966,AC,0.08943341100007274,30,0,0,0,0,30
Fast-Food,Difícil,182.98309277300018,4186,0.00150238,WA,12.671158140999978,4,58,0,0,0,62
Gincana,Médio,9.88452998699995,1534,0.00066604,AC,0.5548512370000935,102,0,0,0,0,102
Dona Minhoca,Difícil,56.450817600000164,2162,0.00083918,WA,4.563871877999873,32,24,0,0,0,56
Metrônibus,Difícil,14.566332726000155,2285,0.0009584,WA,4.801072895999823,11,71,0,0,0,82
Costa,Médio,26.15506667800014,1487,0.00064568,AC,0.21093281699995714,20,0,0,0,0,20
Escalonamento ótimo,Médio,39.82268854499989,1696,0.00073228,AC,0.6603357299998152,32,0,0,0,0,32
Arranha-céu,Difícil,12.155012642999964,1738,0.0007386399999999999,AC,0.8887834009999551,20,0,0,0,0,20
Tomadas,Fácil,2.9413962860000993,1246,0.00056344,AC,0.0850844970000253,22,0,0,0,0,22
Bomba,Médio,56.40894801000013,2389,0.0009787,WA,0.05072644499978196,11,9,0,0,0,20
Zero para cancelar,Médio,19.343546038999875,1466,0.00065366,AC,0.0651662339998893,5,0,0,0,0,5
Troca,Médio,9.479716341000085,1881,0.00082728,AC,0.31711680400007936,28,0,0,0,0,28
Colorindo,Médio,28.73955643599993,1973,0.00083288,AC,0.38591289000009965,103,0,0,0,0,103
Corrida_2013,Fácil,19.53266466199989,1448,0.0006326,AC,0.11206371699995543,30,0,0,0,0,30
Sanduíche_2016,Difícil,48.218029891000015,2059,0.00081646,WA,15.0,44,10,0,25,0,79
Matriz super-legal,Difícil,61.76548005399991,1897,0.0007649800000000001,WA,1.433205179999959,10,15,0,0,0,25
Corrida_2012,Fácil,2.8935949359999995,1328,0.00060026,AC,0.08282254499999908,30,0,0,0,0,30
Selos,Médio,15.288892057000112,1389,0.00060654,AC,0.12218876099996123,203,0,0,0,0,203
Banco,Médio,21.083766104000006,1618,0.00070288,AC,0.08811830600006942,60,0,0,0,0,60
Tapetes,Médio,24.18449414500037,1540,0.00067618,AC,0.10906244099987816,54,0,0,0,0,54
Guerra por território,Fácil,1.257604671000081,1396,0.00062416,AC,0.23610490000010032,30,0,0,0,0,30
