question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Capital,Médio,180.2268509590067,21248,0.0,AC,0.0436345069902017,39,0,0,0,0,39
Cifra da Nlogônia,Médio,58.98108856499312,7671,0.0,AC,0.0424322350008878,20,0,0,0,0,20
Entrevistas de emprego,Médio,41.44081197699416,7023,0.0,AC,4.085773503989913,29,0,0,0,0,29
Gangorra,Fácil,8.516616014996544,2105,0.0,AC,0.0639745419903192,50,0,0,0,0,50
Bondinho,Fácil,8.359598157985602,1725,0.0,AC,0.0451458909956272,26,0,0,0,0,26
Postes,Fácil,6.430312687996775,1695,0.0,AC,0.0426199119829107,25,0,0,0,0,25
Pares de números,Médio,37.95880923498771,4513,0.0,AC,0.0426157050242181,31,0,0,0,0,31
Língua do P,Fácil,63.331788598996354,8099,0.0,AC,0.0317112700140569,22,0,0,0,0,22
Pirâmide_2018,Médio,75.05384306999622,9616,0.0,AC,0.0793339700030628,35,0,0,0,0,35
Distância entre amigos,Difícil,64.05249969399301,8177,0.0,AC,0.3001660690060816,30,0,0,0,0,30
Times_2016,Médio,101.82609548800974,12278,0.0,AC,0.636499507992994,32,0,0,0,0,32
Jogo de par ou ímpar,Fácil,9.47596951999003,2156,0.0,AC,0.0485595700156409,16,0,0,0,0,16
Dona Minhoca_2021,Difícil,383.9939604749961,44607,0.0,AC,0.2400998550001531,29,0,0,0,0,29
Jogo de Pratos,Difícil,613.2895446389739,67581,0.0,NO CODE,0.0,0,0,0,0,0,73
Cadeado,Fácil,22.62923104097717,4325,0.0,AC,0.0569567319762427,33,0,0,0,0,33
Baldes,Difícil,127.490173846978,18107,0.0,AC,3.7142654150084127,33,0,0,0,0,33
Bits,Difícil,41.27322299600928,6649,0.0,AC,0.0695423510042019,34,0,0,0,0,34
Código_2017,Difícil,137.49668051899062,15592,0.0,AC,0.11580449499888346,27,0,0,0,0,27
Robô_2013,Médio,181.41599966201466,18976,0.0,AC,0.04888216499239206,30,0,0,0,0,30
Carrinho,Médio,62.8727479109948,7572,0.0,AC,0.09908745400025509,26,0,0,0,0,26
Basquete de robôs,Fácil,19.554218639998,2876,0.0,AC,0.045530738978413865,30,0,0,0,0,30
Fast-Food,Difícil,889.101942096022,67378,0.0,NO CODE,0.0,0,0,0,0,0,62
Gincana,Médio,20.925502350000897,3150,0.0,AC,0.09728370298398659,102,0,0,0,0,102
Dona Minhoca,Difícil,281.6653821990185,29850,0.0,WA,5.9521231729886495,39,17,0,0,0,56
Metrônibus,Difícil,99.23452047398314,12614,0.0,WA,1.2860679899749812,80,2,0,0,0,82
Costa,Médio,40.373375787981786,5006,0.0,AC,0.18505979402107187,20,0,0,0,0,20
Escalonamento ótimo,Médio,90.77933319300064,10156,0.0,AC,0.4698282369936351,32,0,0,0,0,32
Arranha-céu,Difícil,16.39427388701006,3173,0.0,AC,0.4908005420002155,20,0,0,0,0,20
Tomadas,Fácil,56.54358838198823,6667,0.0,AC,0.03582968801492825,22,0,0,0,0,22
Bomba,Médio,75.43570507201366,9582,0.0,AC,0.04552045199670829,20,0,0,0,0,20
Zero para cancelar,Médio,13.367715019994648,2668,0.0,AC,0.03222470698528923,5,0,0,0,0,5
Troca,Médio,29.650962903018808,5086,0.0,AC,0.2068720730021596,28,0,0,0,0,28
Colorindo,Médio,38.90206475800369,5602,0.0,AC,0.15671570401173085,103,0,0,0,0,103
Corrida_2013,Fácil,14.626664342009462,2550,0.0,AC,0.06550428899936378,30,0,0,0,0,30
Sanduíche_2016,Difícil,194.6449507700163,21164,0.0,TLE,15.0,58,0,0,21,0,79
Matriz super-legal,Difícil,307.0687606809952,34136,0.0,WA,0.9303997879906092,22,3,0,0,0,25
Corrida_2012,Fácil,16.209815635025734,2441,0.0,AC,0.039072437008144334,30,0,0,0,0,30
Selos,Médio,22.622495203017024,3394,0.0,AC,0.08292840397916734,203,0,0,0,0,203
Banco,Médio,34.91841290399316,4794,0.0,AC,0.08053948500310071,60,0,0,0,0,60
Tapetes,Médio,20.114950093004154,3402,0.0,AC,0.058695670013548806,54,0,0,0,0,54
Guerra por território,Fácil,16.61206991301151,2881,0.0,AC,0.13871037200442515,30,0,0,0,0,30
