question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Bondinho,Fácil,0.7977843370026676,631,0.00030524999999999997,AC,0.036375007999595255,26,0,0,0,0,26
Rede ótica,Difícil,3.1448649070007377,1526,0.00286725,RE,0.05977345199789852,2,0,8,0,0,10
Distância entre amigos,Médio,1.905999239999801,1089,0.0016902000000000002,WA,0.31057924599736,1,29,0,0,0,30
Cadeado,Fácil,7.400522420000925,1357,0.0010986,AC,0.05863437700463692,33,0,0,0,0,33
Baldes,Difícil,12.685996077998425,1211,0.0020595,TLE,15.0,4,21,0,8,0,33
Macaco-prego,Médio,2.367406508004933,1463,0.0021616499999999998,AC,0.03432810199592495,10,0,0,0,0,10
Basquete de robôs,Fácil,0.8357190919996356,791,0.00038774999999999997,WA,0.04924179700174136,27,3,0,0,0,30
Fast-Food,Difícil,1.8187885579973226,1521,0.0016146,WA,1.015030963004392,2,60,0,0,0,62
Dona Minhoca,Difícil,3.045522335996793,1336,0.00283875,WA,0.24836580300325295,8,21,0,0,0,29
Metrônibus,Difícil,3.0574742419994436,2150,0.0025864499999999997,WA,1.1123512749982183,11,71,0,0,0,82
Costa,Médio,9.202432769998268,990,0.0014121000000000001,WA,0.25063221900200006,1,19,0,0,0,20
Triângulos,Fácil,1.3070214049948845,904,0.00091365,AC,0.0640354120041593,41,0,0,0,0,41
Frete da Família Silva,Médio,2.137743675004458,1786,0.0018766499999999999,RE,0.09274434800317977,39,0,1,0,0,40
Zero para cancelar,Fácil,1.0008565509997425,817,0.00069585,AC,0.027551561004656833,5,0,0,0,0,5
Troca,Médio,10.267949498003873,1300,0.0017277,AC,0.23380912799621,28,0,0,0,0,28
Conta de água,Fácil,1.3121120290015824,998,0.0009862500000000001,AC,0.06649494599696482,71,0,0,0,0,71
Forja de ORicalco,Médio,9.139637036998465,1560,0.0014157,WA,0.32424444099888206,0,69,1,0,0,70
