question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Dobradura,Fácil,15.55230338399997,2255,0.02005,AC,0.0447554649945232,10,0,0,0,0,10
Sinuca,Médio,16.6919048330019,2612,0.024144,AC,0.0610281280023627,40,0,0,0,0,40
Campeonato_2018,Fácil,21.11921097600134,2849,0.023368,AC,0.0673047519958345,48,0,0,0,0,48
Burocracia,Difícil,209.73209606299497,26389,0.299498,AC,2.051629824003612,53,0,0,0,0,53
Telefone,Fácil,13.431629514998347,2216,0.018132,WA,0.0769678360011312,61,2,0,0,0,63
Segredo do Cofre,Médio,22.2595857579945,4223,0.041456,AC,0.2174905110005056,32,0,0,0,0,32
Chuva_2019,Médio,32.03352334599913,4349,0.041378,AC,0.1405801910004811,35,0,0,0,0,35
Metrô da Nlogônia,Difícil,24.76185085999896,4331,0.041762,AC,0.6798006459939643,38,0,0,0,0,38
Torres de Hanói,Fácil,11.945642231999956,2061,0.016852,AC,0.0236918759983382,10,0,0,0,0,10
Atletismo,Fácil,13.39882659700379,2430,0.0195,AC,0.1445538120024139,41,0,0,0,0,41
Amigos,Médio,26.84432384299725,5895,0.05264,AC,0.2482839770018472,52,0,0,0,0,52
Remove Dígitos,Médio,135.1895004379985,3173,0.030636,AC,0.0487765120051335,30,0,0,0,0,30
Trio de Bonecas,Difícil,65.26287145099923,8839,0.094898,AC,1.1582600429974264,76,0,0,0,0,76
Teclado,Fácil,16.257879769000283,3323,0.031266,AC,0.1044873939972603,27,0,0,0,0,27
Pirâmide_2023,Fácil,18.65252181100368,3102,0.026854,AC,0.0666565290011931,86,0,0,0,0,86
Cápsulas,Médio,32.990605901999515,3107,0.028774,AC,0.2163596669997787,27,0,0,0,0,27
Caixinha de palitos,Difícil,65.66156323500036,10229,0.1154179999999999,AC,0.0782455349981319,61,0,0,0,0,61
Mina,Médio,16.174389151994546,2904,0.027748,AC,0.0836433739968924,40,0,0,0,0,40
Pesos,Fácil,30.61357908500213,3848,0.036206,AC,0.0761321480022161,24,0,0,0,0,24
Brigadeiros,Difícil,84.89795010000671,13930,0.15185,AC,2.468753426001058,67,0,0,0,0,67
Dengue,Médio,26.26768745899608,3863,0.036526,WA,2.191769757002476,0,10,0,0,0,10
Casamento de inteiros,Médio,16.92570767000143,2908,0.027346,AC,0.0398277929998585,20,0,0,0,0,20
Cadeiras do auditório,Médio,52.78986762699788,5400,0.05376,WA,0.1462598479993175,2,37,0,0,0,39
Impedido!,Fácil,7.146195724999416,1372,0.009094,AC,0.0699031879994436,54,0,0,0,0,54
Bondinho,Fácil,8.649931760999607,1380,0.01062,AC,0.0430460739953559,26,0,0,0,0,26
Rede ótica,Difícil,27.397928635997232,5087,0.050694,WA,0.0264069650002056,0,10,0,0,0,10
Distância entre amigos,Médio,26.40886949800188,3698,0.036186,AC,0.2678440419986145,30,0,0,0,0,30
Cadeado,Fácil,16.481275281999842,2975,0.02422,AC,0.046993604999443,33,0,0,0,0,33
Baldes,Difícil,120.20849443599582,20825,0.24108,AC,2.5901706099975854,33,0,0,0,0,33
Macaco-prego,Médio,25.099328049000174,4044,0.037358,AC,0.0372433570009889,10,0,0,0,0,10
Basquete de robôs,Fácil,8.395494192001934,1643,0.012326,AC,0.0426634780014865,30,0,0,0,0,30
Fast-Food,Difícil,195.35530563900105,25855,0.29796,AC,0.9239964709995548,62,0,0,0,0,62
Dona Minhoca,Difícil,81.69168497899955,13064,0.148158,AC,0.2671929959979024,29,0,0,0,0,29
Metrônibus,Difícil,77.16980613800115,11842,0.124914,AC,1.4833214089958346,82,0,0,0,0,82
Costa,Médio,29.54591120999976,4814,0.050068,AC,0.1351613130027544,20,0,0,0,0,20
Triângulos,Fácil,11.28507647600054,2113,0.017686,AC,0.0559982799968565,41,0,0,0,0,41
Frete da Família Silva,Médio,23.717486911999003,4734,0.041778,RE,0.1128090740021434,39,0,1,0,0,40
Zero para cancelar,Fácil,13.564695845998358,2358,0.021196,AC,0.0239684710031724,5,0,0,0,0,5
Troca,Médio,23.78260517300077,4122,0.039154,AC,0.1934427509986562,28,0,0,0,0,28
Conta de água,Fácil,7.3261974249980995,1624,0.011138,AC,0.0715075359985348,71,0,0,0,0,71
Forja de ORicalco,Médio,160.7493427590016,25926,0.297572,AC,2.0703025549955782,70,0,0,0,0,70
Quadrado Aritmético,Difícil,83.4520409550023,11215,0.12339000000000001,WA,0.3020496740064118,3,19,0,0,0,22
Escada perfeita,Médio,20.251959866996913,3127,0.029284,WA,0.08758320399647346,59,1,0,0,0,60
